Run,N,Enqueue,Dequeue,Peek,IsEmpty,IsFull,Display
20,90000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000054000
21,90000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000051000
22,90000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000051000
23,90000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000048000
24,90000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000054000
25,90000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000055000
26,90000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000055000
27,90000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000056000
28,90000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000055000
29,90000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000156000
30,90000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000137000
31,90000,0.000000003,0.000000002,0.000000002,0.000000001,0.000000001,0.000055000
32,90000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000055000
33,90000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000055000
34,90000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000054000
35,90000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000077000
36,90000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000055000
37,90000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000055000
38,90000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000055000
39,90000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000054000
40,90000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000055000
41,90000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000065000
42,90000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000055000
43,90000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000055000
44,90000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000056000
45,90000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000056000
46,90000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000055000
47,90000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000054000
48,90000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000053000
49,90000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000055000
50,90000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000055000
51,90000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000002,0.000055000
52,90000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000057000
53,90000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000055000
54,90000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000055000
55,90000,0.000000002,0.000000002,0.000000003,0.000000001,0.000000001,0.000055000
56,90000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000048000
57,90000,0.000000003,0.000000002,0.000000002,0.000000001,0.000000001,0.000060000
58,90000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000049000
59,90000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000052000
60,90000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000054000
61,90000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000054000
62,90000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000061000
63,90000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000054000
64,90000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000054000
65,90000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000054000
66,90000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000053000
67,90000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000049000
68,90000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000053000
69,90000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000048000
70,90000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000052000
71,90000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000051000
72,90000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000052000
73,90000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000063000
74,90000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000065000
75,90000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000055000
76,90000,0.000000003,0.000000002,0.000000002,0.000000001,0.000000001,0.000057000
77,90000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000055000
78,90000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000048000
79,90000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000048000
80,90000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000065000
81,90000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000049000
82,90000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000053000
83,90000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000049000
84,90000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000053000
85,90000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000059000
86,90000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000054000
87,90000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000056000
88,90000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000055000
89,90000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000049000
90,90000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000048000
91,90000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000053000
92,90000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000053000
93,90000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000049000
94,90000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000053000
95,90000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000050000
96,90000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000054000
97,90000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000054000
98,90000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000053000
99,90000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000052000
100,90000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000062000
1,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000054000
2,100000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000054000
3,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000053000
4,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000053000
5,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000055000
6,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000057000
7,100000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000062000
8,100000,0.000000008,0.000000002,0.000000002,0.000000001,0.000000001,0.000058000
9,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000060000
10,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000055000
11,100000,0.000000003,0.000000002,0.000000002,0.000000001,0.000000001,0.000055000
12,100000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000067000
13,100000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000072000
14,100000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000054000
15,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000059000
16,100000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000059000
17,100000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000057000
18,100000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000063000
19,100000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000064000
20,100000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000059000
21,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000054000
22,100000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000071000
23,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000054000
24,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000054000
25,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000060000
26,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000060000
27,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000070000
28,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000057000
29,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000060000
30,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000064000
31,100000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000054000
32,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000059000
33,100000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000055000
34,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000053000
35,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000054000
36,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000053000
37,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000057000
38,100000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000058000
39,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000063000
40,100000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000106000
41,100000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000087000
42,100000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000062000
43,100000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000054000
44,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000054000
45,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000054000
46,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000058000
47,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000054000
48,100000,0.000000003,0.000000002,0.000000001,0.000000001,0.000000001,0.000060000
49,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000059000
50,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000054000
51,100000,0.000000003,0.000000002,0.000000001,0.000000001,0.000000001,0.000055000
52,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000053000
53,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000059000
54,100000,0.000000003,0.000000002,0.000000002,0.000000001,0.000000001,0.000071000
55,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000056000
56,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000060000
57,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000057000
58,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000062000
59,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000059000
60,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000056000
61,100000,0.000000003,0.000000002,0.000000001,0.000000001,0.000000001,0.000062000
62,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000057000
63,100000,0.000000003,0.000000002,0.000000001,0.000000001,0.000000001,0.000059000
64,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000059000
65,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000056000
66,100000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000059000
67,100000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000062000
68,100000,0.000000003,0.000000002,0.000000002,0.000000001,0.000000001,0.000061000
69,100000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000060000
70,100000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000060000
71,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000059000
72,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000062000
73,100000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000058000
74,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000053000
75,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000053000
76,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000054000
77,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000054000
78,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000053000
79,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000060000
80,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000054000
81,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000065000
82,100000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000063000
83,100000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000064000
84,100000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000061000
85,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000054000
86,100000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000055000
87,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000059000
88,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000053000
89,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000060000
90,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000062000
91,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000059000
92,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000058000
93,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000061000
94,100000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000064000
95,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000059000
96,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000059000
97,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000055000
98,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000059000
99,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000054000
100,100000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000060000
1,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000065000
2,110000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000065000
3,110000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000069000
4,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000059000
5,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000058000
6,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000065000
7,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000075000
8,110000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000062000
9,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000058000
10,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000059000
11,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000062000
12,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000060000
13,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000064000
14,110000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000077000
15,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000059000
16,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000060000
17,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000061000
18,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000065000
19,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000065000
20,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000061000
21,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000077000
22,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000065000
23,110000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000072000
24,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000066000
25,110000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000066000
26,110000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000069000
27,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000059000
28,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000065000
29,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000065000
30,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000063000
31,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000066000
32,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000066000
33,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000066000
34,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000066000
35,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000066000
36,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000065000
37,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000065000
38,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000065000
39,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000065000
40,110000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000068000
41,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000062000
42,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000065000
43,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000065000
44,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000062000
45,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000065000
46,110000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000066000
47,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000065000
48,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000065000
49,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000065000
50,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000065000
51,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000065000
52,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000065000
53,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000065000
54,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000065000
55,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000066000
56,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000065000
57,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000065000
58,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000065000
59,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000065000
60,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000066000
61,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000069000
62,110000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000070000
63,110000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000067000
64,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000064000
65,110000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000059000
66,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000063000
67,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000064000
68,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000065000
69,110000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000064000
70,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000065000
71,110000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000072000
72,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000062000
73,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000059000
74,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000059000
75,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000059000
76,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000065000
77,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000065000
78,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000061000
79,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000059000
80,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000061000
81,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000061000
82,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000064000
83,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000065000
84,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000070000
85,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000058000
86,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000073000
87,110000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000058000
88,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000059000
89,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000061000
90,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000072000
91,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000065000
92,110000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000073000
93,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000059000
94,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000060000
95,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000058000
96,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000065000
97,110000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000063000
98,110000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000059000
99,110000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000065000
100,110000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000064000
1,120000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000075000
2,120000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000072000
3,120000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000079000
4,120000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000073000
5,120000,0.000000003,0.000000002,0.000000001,0.000000001,0.000000001,0.000064000
6,120000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000066000
7,120000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000064000
8,120000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000070000
9,120000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000071000
10,120000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000071000
11,120000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000072000
12,120000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000071000
13,120000,0.000000005,0.000000002,0.000000001,0.000000001,0.000000001,0.000065000
14,120000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000071000
15,120000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000075000
16,120000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000071000
17,120000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000071000
18,120000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000071000
19,120000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000084000
20,120000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000067000
21,120000,0.000000005,0.000000002,0.000000001,0.000000001,0.000000001,0.000065000
22,120000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000071000
23,120000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000072000
24,120000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000079000
25,120000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000068000
26,120000,0.000000003,0.000000002,0.000000001,0.000000001,0.000000001,0.000065000
27,120000,0.000000003,0.000000002,0.000000001,0.000000001,0.000000001,0.000069000
28,120000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000073000
29,120000,0.000000005,0.000000002,0.000000001,0.000000001,0.000000001,0.000064000
30,120000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000064000
31,120000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000071000
32,120000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000072000
33,120000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000067000
34,120000,0.000000003,0.000000002,0.000000001,0.000000001,0.000000001,0.000064000
35,120000,0.000000003,0.000000002,0.000000001,0.000000001,0.000000001,0.000076000
36,120000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000066000
37,120000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000071000
38,120000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000085000
39,120000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000064000
40,120000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000070000
41,120000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000069000
42,120000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000067000
43,120000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000064000
44,120000,0.000000005,0.000000002,0.000000001,0.000000001,0.000000001,0.000065000
45,120000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000064000
46,120000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000069000
47,120000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000065000
48,120000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000071000
49,120000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000071000
50,120000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000071000
51,120000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000064000
52,120000,0.000000002,0.000000003,0.000000001,0.000000001,0.000000001,0.000069000
53,120000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000065000
54,120000,0.000000002,0.000000002,0.000000002,0.000000001,0.000000001,0.000069000
55,120000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000064000
56,120000,0.000000004,0.000000002,0.000000001,0.000000001,0.000000001,0.000064000
57,120000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000065000
58,120000,0.000000005,0.000000002,0.000000001,0.000000001,0.000000001,0.000066000
59,120000,0.000000002,0.000000002,0.000000001,0.000000001,0.000000001,0.000070000
